ts,dpid,port_no,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate,tx_rate,drop_rate,err_rate
1762484290.6294498,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484290.6294498,2,1,56772,20384406,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484290.6294498,2,2,10255788,10214670,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484290.6294498,2,3,10181534,10268840,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484290.6294498,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484290.6294498,1,1,34892,20402716,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484290.6294498,1,2,10214670,10255788,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484290.6294498,1,3,10248978,10201244,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484291.629499,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484291.629499,3,1,10421402,10468948,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484291.629499,3,2,10489240,10400902,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484291.629499,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484291.629499,2,1,57398,20823578,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484291.629499,2,2,10475782,10434224,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484291.629499,2,3,10400902,10489240,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484291.629499,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484291.629499,1,1,35346,20842206,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484291.629499,1,2,10434224,10475782,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484291.629499,1,3,10468948,10421402,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484292.629487,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484292.629487,3,1,10421402,10468948,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484292.629487,3,2,10489240,10400902,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484292.629487,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484292.629487,2,1,57398,20823578,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484292.629487,2,2,10475782,10434224,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484292.629487,2,3,10400902,10489240,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484292.629487,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484292.629487,1,1,35346,20842206,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484292.629487,1,2,10434224,10475782,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484292.629487,1,3,10468948,10421402,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484293.6294937,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
