ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762799543.6191845,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799543.6191845,2,2,100976,100591,8655062,8621870,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799543.6191845,2,3,100328,101218,8598636,8676410,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799543.6191845,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799543.6191845,1,2,100591,100976,8621870,8655062,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799543.6191845,1,3,100911,100631,8650046,8624664,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799543.6191845,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799543.6191845,3,1,100631,100911,8624664,8650046,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799543.6191845,3,2,101218,100328,8676410,8598636,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799544.6192255,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799544.6192255,2,2,103571,103182,8877240,8843692,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799544.6192255,2,3,102920,103824,8820596,8899598,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799544.6192255,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799544.6192255,1,2,103182,103571,8843692,8877240,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799544.6192255,1,3,103514,103234,8872920,8847570,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799544.6192255,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799544.6192255,3,1,103234,103514,8847570,8872920,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799544.6192255,3,2,103824,102920,8899598,8820596,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799545.6192744,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799545.6192744,2,2,103571,103182,8877240,8843692,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799545.6192744,2,3,102920,103824,8820596,8899598,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799545.6192744,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799545.6192744,1,2,103182,103571,8843692,8877240,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799545.6192744,1,3,103514,103234,8872920,8847570,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799545.6192744,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799545.6192744,3,1,103234,103514,8847570,8872920,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799545.6192744,3,2,103824,102920,8899598,8820596,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799546.6193414,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799546.6193414,2,2,106194,105796,9101806,9067502,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799546.6193414,2,3,105538,106447,9044808,9124164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799546.6193414,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799546.6193414,1,2,105796,106194,9067502,9101806,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799546.6193414,1,3,106133,105845,9097266,9071080,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799546.6193414,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799546.6193414,3,1,105845,106133,9071080,9097266,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799546.6193414,3,2,106447,105538,9124164,9044808,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799547.6194212,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799547.6194212,2,2,106194,105796,9101806,9067502,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799547.6194212,2,3,105538,106447,9044808,9124164,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799547.6194212,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
